#05/12/14#$#19:00:00#$#Lançamento do livro “Meu Amigo George”#$#Descrição: Em abril de 2013 visando realizar o sonho de toda uma vida, Cláudio Martins Burro, autor do livro, foi à Inglaterra e à Índia. Lá, ocorreram fatos que o inspiraram a escrever o livro. Um dos objetivos dessa produção é deixar um breve e simples legado aos filhos e amigos, com os quais muito aprendeu sobre a arte de doar-se e servir. E à querida esposa, Edna, a sua gratidão por sua doação e exercício de paciência e amor sempre proporcionando-o oportunidade de crescimento interior. Também pretende passar o que nele é líquido e certo e de que vale a pena viver, apesar de. Ao longo da jornada e do texto encontram-se sentimentos de decepção, desilusão, dor, frustração, tristeza e realidade. Mas também há momentos de alegria, amizade, amor, descontração, felicidade, harmonia, ternura e paixão. Suas palavras são o resultado de maturações mentais, colocadas no livro sem medo de que o resultado das mesmas seja errado diante do julgamento dos seus semelhantes; entretanto alguns pensamentos traduzidos em palavras são pura ficção e a maior parte dos mesmos ele define como “para-ficção”. E quanto a isso, usou como base o ensinamento do Bhagavad Gita:
– Nunca houve um tempo em que eu não existisse, ou você. E nem haverá um dia em que deixaremos de Ser.#
#06/12/14#$#16:30:00#$#Recital de Formatura – Ana Ribeiro#$#Descrição: Natural de Goiânia, a pianista Ana Ribeiro iniciou os estudos em 2002 com a professora Raquel Dídimo e, dois anos mais tarde, teve aulas com Ivana Bontempo. Em 2008, foi convidada para tocar em festivais de música brasileira na Virginia Commonwealth University e na Mississipi State University, nos Estados Unidos. No ano seguinte, recebeu uma bolsa para participar do Boston University Tanglewood Institute, tendo aulas com Maria Clodes Jaguaribe e Boaz Sharon. Tocou como solista com a Orquestra Sinfônica Jovem de Goiás, em 2008, sob a regência do maestro Eliseu Ferreira, e com a Orquestra Sinfônica de Goiás, em 2009, sob a regência do maestro Joaquim Jayme. Participou de vários concursos, obtendo premiação em todos eles, destacando 1º lugar no Concurso Nacional de Piano Orestes Farinelo, em Anápolis, e no Concurso de Piano Abrão Calil Neto, em Ituiutaba, e 2º lugar no Concurso Nacional de Piano Magda Tagliaferro, Concurso de Piano Artlivre e Concurso de Piano Souza Lima, todos na cidade de São Paulo. Em 2012, foi convidada para tocar no Seminário Ambiental, Saúde & Sustentabilidade da Faculdade de Saúde Pública da USP. Participou de Master Classes com professores como Caio Pagano, Luiz Senise, Rosângela Sebba, Sergio Gallo, Carina Joly, entre outros. Em 2011, foi aprovada na Unicamp no curso de Bacharelado em Piano, passando a ter aulas na classe do professor Mauricy Martin.#
#05/12/14#$#20:30:00#$#Recital de Violoncelo – Leandro Saltarelli#$#Descrição: Recital de formatura do curso de violoncelo do Instituto de Artes da Unicamp.Cartaz
Programa
Marisa Rezende – À Deriva
J. S. Bach – Suite nº4 em Mib maior: Prelúdio
A. Piazzolla – Le grand tango
D. Shostakovich – Sonata para violoncelo e piano em Ré menor Op. 40#
#25/11/14#$#19:30:00#$#Recital de Formatura – Tareek Ali Chahin#$#Descrição: Recital de formatura em canto lírico do tenor Tareek Ali Chahin, onde serão apresentadas obras de diversos compositores com a participação especial da soprano Ana Beatriz Machado e acompanhamento do orientador e pianista Angelo José Fernandes.
 
Programa
Lay your doubs and fears aside – Georg Friedrich Händel
 
O wie ängstlich, o wie feurig – Wolfgang Amadeus Mozart
 
5 primeiras canções do ciclo Winterreise: Gute nacht, Die Wetterfahne, Gefror’ne Tränen, Erstarrung e Der Lindenbaum – Franz Schubert
 
Melodia Sentimental – Heitor Villa-Lobos
 
Ah!Leve-toi Soleil! – Charles Gounod
 
Final do 1º Ato da ópera La Boheme – Giacomo Puccini#
#27/11/14#$#19:00:00#$#Tango – Uma Filosofia do Abraço#$#Descrição: A Orquestra Sinfônica da Unicamp realiza o 5º Concerto do Projeto Performance de 2014 – Tango uma filosofia do abraço que retrata o romance entre o tango e o cinema

Maestro Argentino:
Joel Tortul

Direção Artística:
Natacha Muriel López Gallucci

Quinteto de Cordas da Orquestra Sinfônica da Unicamp/OSU/CIDDIC#
#19/11/14#$#17:00:00#$#INTERPRETAÇÃO DO TANGO Master Class Joel Tortul#$#Local: Sala Multiuso
 
Master Class de Tango com o Maestro Joel Tortul (Argentina)

Dirigidos a Músicos, Bailarinos, Atores e público interessado na história e atualidade do Tango no mundo.   
oel Tortul, nacido en 1986 en Fuentes, Santa Fe – Argentina. Es el pianista solista joven más destacado de los últimos tiempos en la Argentina. Se ha presentado en los escenarios más importantes del país:Festival de Cosquín desde el 2005 al 2014, Festival de Baradero desde el 2003 al 2006 y Festival de Tango de Buenos Aires 2012, así como en el exterior con notable repercusión en Chile en el Festival Folclórico de Punta Arenas 2005, 2010 y en el Seminario latinoamericano de Osorno2008, 2009 y 2013. En Brasil en el ciclo de conciertos de la Asociación Pro – Música de Uberlandia en 2006, 2008 y 2010 junto a la cantante Aldana Moriconi y el bandoneonista Cristian Gustafsson y en el II Festival Internacional de Tango 2010 Coord. Natacha Muriel & Lucas Magalhães en Campinas, Limeira y Piracicaba junto a Leonel Capitano. En Cuba, en el IV Festival de Tango de La Habana 2012 y en el Centro Pablo de la Torriente Brau en el ciclo “A guitarra limpia”junto a Leonel Capitano. En Ecuador en el Festival de Tango en Quito2013 junto a Leonel Capitano. En México ha participado en el III y IV Festival de Tango también junto a Leonel Capitano.Su repertorio se desplaza sobre el tango y el folclore, además de composiciones propias. Con respecto a sus estudios siempre ha tomado clases particulares con profesores de música popular y clásica como la Profa. Marilina Marcogiusseppe, Prof. Enrique Ferragutti, Profa. Gabriela Svatez, Prof. Octavio Brunetti, Prof. Alexander Pannizza, en armonía moderna con el Porf. Juan Carlos Silvera y orquestación, composición y contrapunto con el Prof. Juan Carlos Cirigliano (pianista integrante del octeto electrónico del 1976 de Astor Piazzolla). Continuando el 2013 realizó una gira junto al cantante Leonel Capitano por Ecuador, Colombia y México actuando junto a la Orquesta del Estado de México en la ciudad de Toluca realizando tres conciertos junto al director de origen peruano Vicente Saquicoray, junto a la Orquesta de Cámara de la Universidad del Estado de Hidalgo en la ciudad de Pachuca siendo el mismo Tortul su director, ambos conciertos contaron con la participación de los cantantes Leonel Capitano y María Inés Montilla.#
#28/11/14#$#19:30:00#$#III Festival Cultural Abadá-Capoeira#$#Descrição: Em homenagem ao mês da consciência negra, o tema abordado no festival será África-Brasil. Sob a supervisão do Prof. Escurinho e festival culturaorganização do instrutor Neto, o festival contará com dança, show, poema, roda, agradecimentos e certificados e muito mais.#
#13/11/14#$#18:00:00#$#Jam Session de Contato Improvisação#$#FOCO: o dançarino que improvisa e toca um instrumento na dança. Dançarinos que tocam podem trazer seus instrumentos para uma exploração da noção de sensibilidade e escuta entre os que dançam e os que tocam na improvisação coletiva com base no Contato Improvisação.
Coordenação de Marília Carneiro#
#27/11/14#$#12:30:00#$#TEATRO “A VENDA DO ZEVARISTO”#$#Release

Na primeira parte (25 minutos) O humorista faz uma viagem a Portugal onde interpreta piadas de alto nível, pontilhadas de belíssimas canções lusitanas, acompanhadas de VIOLA (imitando a guitarra portuguesa) e VIOLÃO.
Em apenas 1 minuto, muda-se o cenário ao som de uma poesia caipira e engraçada, entrando ZEVARISTO (50 minutos) com seus
“CAUSOS” impagáveis, arrancando gargalhadas e interagindo com a platéia, ora com sua mulher “ZIRDA”, ora com a velha
benzedeira “SÁ BARBINA”, interpretadas por sua esposa Wilma Helena, culminando com Zevaristo declamando uma emocionante
poesia caipira.#
#09/11/14#$#14:00:00#$#Constelação Familiar#$#Descrição: A Constelaçãimagem-constelacao-divulgacaoo Familiar, método desenvolvido por Bert Hellinger, é uma abordagem sistêmica que viabiliza o esclarecimento das dinâmicas ocultas – emaranhamentos encontrados em vários problemas na vida pessoal e profissional que interferem negativamente nas nossas decisões, atuando de geração em geração na família. A terapia breve possibilita encontrar soluções ao trabalhar principalmente as emoções, no exercício do amor.

